kawasan,negeri,kodparlimen,namaparlimen,SPR_order,calon,parti,parti2,verified_handle,id,posts,followers,following,name,pronoun,bio,link,202111_post_count,202112_post_count,202201_post_count,202202_post_count,202203_post_count,202204_post_count,202205_post_count,202206_post_count,202207_post_count,202208_post_count,202209_post_count,202210_post_count,202211_post_count,L12M_active_min_0,L12M_active_min_1,L12M_active_min_5,L12M_active_min_10,L12M_active_min_15,L12M_active_min_20,L12M_active_min_25,L12M_active_min_30,L12M_active_min_35,L12M_active_min_40,L12M_active_min_45,L12M_active_min_50,L12M_active_min_55,L12M_active_min_60,L12M_active_min_65,L12M_active_min_70,L12M_active_min_75,L12M_active_min_80,L12M_active_min_85,L12M_active_min_90,L12M_active_min_95,L12M_active_min_100,min_monthly_posts,consistency_grade,common_word_top5,hashtag_top3,mentions_top3,location_top3
SABAH & SARAWAK,SABAH,P.171,SEPANGGAR,1,MOHD AZIS JAMMAN,PARTI WARISAN SABAH (WARISAN),WARISAN,mdaziz311,914610.0,220.0,3755.0,221.0,Mohd Azis Bin Hj Jamman,,Member Of Parliament Sepanggar,https://www.facebook.com/AzisJamman,4.0,8.0,3.0,2.0,3.0,20.0,7.0,5.0,1.0,8.0,1.0,1.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"wilayah, isu, taman, peruntukan, selepas","#warisan x2, #Unity x2, #lawan x2",,"Kuala Lumpur, Malaysia x1, Tropicana Gardens Mall x1, Semporna x1"
SABAH & SARAWAK,SABAH,P.171,SEPANGGAR,2,YAKUB KHAN,BARISAN NASIONAL (BN),BN,datuk_yakub_khan,44405108144.0,404.0,1081.0,95.0,Datuk Yakub Khan,,"Menteri Sains, Teknologi dan Inovasi Sabah  ADUN N.16 Karambunai Timbalan Pengerusi UMNO Sabah Ketua Bahagian UMNO Sepanggar",,12.0,23.0,16.0,5.0,13.0,10.0,20.0,12.0,26.0,9.0,19.0,21.0,19.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,B,"semulajadi, falah, ucapan, digital, daerah",#SabahMajuJaya x169,,"Sepanggar x30, Kota Kinabalu x13, Sabah State Legislative Assembly Building x8"
SABAH & SARAWAK,SABAH,P.171,SEPANGGAR,3,YUSOF BIN KUNCHANG,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.171,SEPANGGAR,4,MUSTAPHA SAKMUD,PAKATAN HARAPAN (PH),PH,mustaphasakmu,21059263596.0,39.0,313.0,74.0,Mustapha Sakmud,,Digital Native,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lawansampaimenan, layau, layarilah, lawrencewongst, lawrencelow",,,
SABAH & SARAWAK,SABAH,P.171,SEPANGGAR,5,JUMARDIE LUKMAN,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT (KDM),KDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.172,KOTA KINABALU,1,YEO YAN YIN @ AMANDA,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.172,KOTA KINABALU,2,MARCEL JUDE,BEBAS (TELEFON),TELEFON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.172,KOTA KINABALU,3,WINSTON LIAW KIT SIONG,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT (KDM),KDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.172,KOTA KINABALU,4,CHAN FOONG HIN,PAKATAN HARAPAN (PH),PH,mpchanfoonghin,1579547651.0,1287.0,1971.0,3679.0,MP Chan Foong Hin,,#mpchan,,25.0,35.0,79.0,17.0,64.0,64.0,51.0,50.0,56.0,53.0,70.0,60.0,56.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0,B,"her, jelajah, young, am, bantuan","#阿chan过年 x37, #阿chan在国会 x29, #JohorBangkit x24",,"Dewan Rakyat, Parlimen Malaysia x7, KDCA x2, Kota Kinabalu x2"
SABAH & SARAWAK,SABAH,P.172,KOTA KINABALU,5,YEE TSAI YIEW,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.173,PUTATAN,1,AWANG HUSAINI BIN SAHARI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.173,PUTATAN,2,SHAHELMEY BIN YAHYA,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.173,PUTATAN,3,POYNE B. TUDUS @ PATRICK PAYNE,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.173,PUTATAN,4,AHMAD BIN MOHD SAID,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.174,PENAMPANG,1,EWON BENEDICK,PAKATAN HARAPAN (PH),PH,ewon_benedick,6948945622.0,1421.0,1088.0,50.0,EWON BENEDICK,,"Adun Kadamaian N11, Kota Belud  Naib Presiden UPKO Malaysia #TerusCemerlang #kadamaianprogresif",,0.0,33.0,7.0,13.0,23.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"hamper, mempromosi, baharu, masuk, puan",#TerusCemerlang x26,,
SABAH & SARAWAK,SABAH,P.174,PENAMPANG,2,RICHARD JIMMY,BEBAS (POKOK),POKOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.174,PENAMPANG,3,KENNY CHUA TECK HO,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.174,PENAMPANG,4,DARELL LEIKING,PARTI WARISAN SABAH (WARISAN),WARISAN,darellleiking,273421487.0,382.0,13446.0,469.0,Darell Leiking,,"Member of Parliament, Penampang (2013 to 2018 & 2018 - GE15)",https://m.facebook.com/MP.Penampang/?ref=bookmarks,1.0,2.0,3.0,1.0,2.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"reads, kumaa, betrayal, punish, whoever",,,United POINT Segambut x1
SABAH & SARAWAK,SABAH,P.175,PAPAR,1,NICHOLAS SYLVESTER @ BERRY,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,hj.nicholas.sylvester.berry,40368626534.0,31.0,289.0,64.0,Nicholas Sylvester,,"• Anak kelahiran Kg Nagapas, Papar • Keturunan Kadazan Dusun & Cina • Prihatin terhadap kemakmuran & pembangunan masyarakat Negeri Sabah",http://facebook.com/nicholassylvester.berry,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lcda, ldar, layr, layout, layon",,,
SABAH & SARAWAK,SABAH,P.175,PAPAR,2,NORBERT CHIN,BEBAS (KUNCI),KUNCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.175,PAPAR,3,HENRY SHIM,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.175,PAPAR,4,JOHNNY SITAMIN,BEBAS (PEN),PEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.175,PAPAR,5,HJ. AHMAD HASSAN,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.175,PAPAR,6,DATUK ARMIZAN BIN MOHD ALI,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.176,KIMANIS,1,MOHAMAD BIN ALAMIN,BARISAN NASIONAL (BN),BN,mohamad_hj_alamin,1334306457.0,1319.0,1997.0,626.0,Datuk Mohamad bin Haji Alamin,,Timbalan Menteri Pendidikan II 📖  Ahli Parlimen Kimanis Ketua UMNO Bahagian Kimanis DMO - The Way Forward 🇲🇾  #SayangKimanis,,16.0,40.0,49.0,18.0,58.0,62.0,73.0,103.0,41.0,39.0,56.0,73.0,64.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0,B,"puan, bubul, bedudun, jafarali, kasiah","#DMO x237, #sayangkimanis x132, #KeluargaMalaysia x128",,"Dewan Rakyat, Parlimen Malaysia x4, Bintulu x3, Miri, Sarawak x3"
SABAH & SARAWAK,SABAH,P.176,KIMANIS,2,DAUD BIN YUSOF,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.176,KIMANIS,3,YUSOP BIN OSMAN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.176,KIMANIS,4,ROWINDY LAWRENCE ODONG,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.176,KIMANIS,5,AMAT BIN MD YUSOF,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT (KDM),KDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.177,BEAUFORT,1,DIKIN BIN MUSAH,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.177,BEAUFORT,2,MATLANI BIN SABLI,BEBAS (POKOK),POKOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.177,BEAUFORT,3,JOHAN @ CHRISTOPHER BIN O T GHANI,BEBAS (KUNCI),KUNCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.177,BEAUFORT,4,MASRI BIN ADUL,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.177,BEAUFORT,5,DATUK SITI AMINAH BINTI ACHING,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.177,BEAUFORT,6,DATUK HJH.JOHAIR MAT LANI,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT (KDM),KDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.178,SIPITANG,1,DATUK MATBALI BIN MUSAH,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,matbalimusah,7623676495.0,117.0,889.0,26.0,Matbali Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,D,,,,
SABAH & SARAWAK,SABAH,P.178,SIPITANG,2,LAHIRUL,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.178,SIPITANG,3,ADNAN BIN OKK PUTEH,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.179,RANAU,1,TAUFIK DAHLAN,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.179,RANAU,2,JONATHAN YASIN,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.179,RANAU,3,AZIZUL JULIRIN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.179,RANAU,4,MARKOS SITON,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.179,RANAU,5,EWON BIN EBIN,PARTI BERSATU RAKYAT SABAH (PBRS),PBRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.180,KENINGAU,1,GRELYDIA GILLOD,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.180,KENINGAU,2,RASININ BIN KOUTIS @ KAUTIS,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.180,KENINGAU,3,DATUK SERI PANGLIMA DR.JEFFREY G.KITINGAN,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.180,KENINGAU,4,DATUK JAKE NOINTIN,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT (KDM),KDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.181,TENOM,1,NOORITA SUAL,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.181,TENOM,2,JAMAWI BIN JA'AFAR,BARISAN NASIONAL (BN),BN,jamawijaafarofficial,482183142.0,908.0,1485.0,189.0,Instagram Rasmi Jamawi Jaafar,,Ketua Penerangan Pemuda UMNO Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,D,,,,
SABAH & SARAWAK,SABAH,P.181,TENOM,3,RIDUAN BIN RUBIN,BEBAS (GAJAH),GAJAH,riduanrubin,44728023330.0,42.0,131.0,17.0,Riduan Rubin,,Official Account Ketua Pemuda Bersatu (ARMADA) P.181 Tenom,,1.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"kejayaan, kaum, jawatankuasa, kurang, menghadiri","#GenerasiTenom x2, #SabahFirst x2, #Tenom x2",,"Tenom x8, Malaysian International Trade & Exhibition Centre x1, MITEC Kuala Lumpur x1"
SABAH & SARAWAK,SABAH,P.181,TENOM,4,UKIM BUANDI,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.181,TENOM,5,PEGGY CHAW ZHI TING,BEBAS (TRAKTOR),TRAKTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.182,PENSIANGAN,1,JAMANI BIN DERIMIN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.182,PENSIANGAN,2,SITI NOORHASMAHWATTY OSMAN,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.182,PENSIANGAN,3,JEKERISON KILAN,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT (KDM),KDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.182,PENSIANGAN,4,SANGKAR BIN RASAM,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.182,PENSIANGAN,5,DATUK ARTHUR JOSEPH KURUP,BARISAN NASIONAL (BN),BN,arthurjkurup,1623892131.0,446.0,4070.0,729.0,Arthur Joseph Kurup   😎✌,,Deputy President PBRS @arthurjkurup,http://facebook.com/ArthurJosephKurup/,14.0,8.0,5.0,3.0,12.0,15.0,17.0,20.0,26.0,23.0,10.0,4.0,4.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"berjuanguntukkecemerlanganrakyat, keluargapensiangan, brabazon, pengaspalan, karampalon","#YB_Pensiangan x67, #TimbalanMenteriKerjaRaya x42, #PensianganOnsoi x34",@hishammuddinhussein x2,"Parlimen Malaysia x10, Nabawan x9, Biah x4"
SABAH & SARAWAK,SABAH,P.183,BELURAN,1,BENEDICT ASMAT,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.183,BELURAN,2,ROWIENA RASID,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.183,BELURAN,3,HAUSING BIN SAMSUDIN @ SUDIN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.183,BELURAN,4,RONALD KIANDEE,PERIKATAN NASIONAL (PN),PN,dronaldkiandee,33417088202.0,1052.0,2247.0,33.0,Datuk Seri Dr Ronald Kiandee,,Calon P183 Beluran PRU15 • Naib Presiden BERSATU Malaysia • Menteri Pertanian dan Industri Makanan,,51.0,8.0,9.0,2.0,46.0,68.0,51.0,68.0,84.0,107.0,45.0,20.0,35.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"supaya, bidang, jambongan, persefahaman, penganjuran","#MAFIMalaysia x395, #KeluargaMalaysia x322, #SekuritiMakananUntukMasaDepan x146","@expomaha x7, @ismailsabri60 x6, @muhyiddinyassin_official x5","The Hague, Netherlands x1"
SABAH & SARAWAK,SABAH,P.183,BELURAN,5,FELIX JOSEPH SAANG,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.184,LIBARAN,1,NORDIN BIN KHANI,PARTI PERPADUAN RAKYAT SABAH (PPRS),PPRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.184,LIBARAN,2,DR PETER JR NAINTIN,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.184,LIBARAN,3,HJ. AMDAN BIN TUMPONG,BEBAS (POKOK),POKOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.184,LIBARAN,4,JEFFRI @ AMAT PUDANG,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.184,LIBARAN,5,SHARIF BOKRATA,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.184,LIBARAN,6,SUHAIMI BIN NASIR,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.185,BATU SAPI,1,LIAU FUI FUI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.185,BATU SAPI,2,IR. HJ. OTHMAN HJ. AHMAD,BEBAS (BUKU),BUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.185,BATU SAPI,3,BONI YUSUF JUANICO ABDULLAH,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.185,BATU SAPI,4,ALIAS BIN SANI,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.185,BATU SAPI,5,KHAIRUL FIRDAUS AKBAR KHAN,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.186,SANDAKAN,1,PETER HII,BEBAS (POKOK),POKOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.186,SANDAKAN,2,SYEIKH LOKEMAN,BEBAS (KUDA),KUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.186,SANDAKAN,3,LAU CHI KEONG @ THOMAS LAU,PARTI GABUNGAN RAKYAT SABAH (GRS),GRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.186,SANDAKAN,4,VIVIAN WONG SHIR YEE,PAKATAN HARAPAN (PH),PH,vivianwongshiryee,12882295895.0,907.0,9103.0,376.0,Vivian Wong 黄诗怡,,"🚀 Member of Parliament P.186 Sandakan, Sabah  🚀 山打根国会议员 📍🇲🇾 Hotline P186 Sandakan 010-8073313",https://m.facebook.com/vivianwongshiryee/,21.0,16.0,17.0,19.0,20.0,21.0,14.0,21.0,11.0,19.0,13.0,17.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,B,"continue, kanak, berlaku, terutama, merah","#P186Sandakan x46, #DemiSandakan x17, #demiSandakan x11","@btris.t x2, @mr_kenjichai x2, @musangkingchannel x2","Sandakan x64, Dewan Rakyat, Parlimen Malaysia x8, Duchess of Kent Hospital x4"
SABAH & SARAWAK,SABAH,P.186,SANDAKAN,5,ALEX THIEN,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.186,SANDAKAN,6,HAJJAH LITA TAN BINTI ABDULLAH,BEBAS (BUKU),BUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.187,KINABATANGAN,1,MAZLIWATI BINTI ABDUL MALEK,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.187,KINABATANGAN,2,BUNG MOKTAR BIN RADIN,BARISAN NASIONAL (BN),BN,bungmoktar,731807926.0,1434.0,86905.0,1360.0,Bung Moktar Radin,,,http://twitter.com/mykinabatangan,24.0,21.0,20.0,17.0,30.0,24.0,14.0,16.0,20.0,14.0,8.0,11.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,B,"oleh, belum, senate, jum, suan",,,"Ulu Klang x1, IMAGO Shopping Mall x1, Casa del Rio, Melaka x1"
SABAH & SARAWAK,SABAH,P.188,LAHAD DATU,1,SIA YU HOCK,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.188,LAHAD DATU,2,DATO' HJ MOHAMMAD YUSOF BIN APDAL,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SABAH & SARAWAK,SABAH,P.188,LAHAD DATU,3,MAIZATUL AKMAM BT HJ ALAWI,BARISAN NASIONAL (BN),BN,maiza_alawi,201893025.0,1017.0,1751.0,1470.0,Maizatul Akmam Alawi,,• Foodie,,4.0,1.0,2.0,9.0,7.0,2.0,5.0,6.0,3.0,5.0,5.0,4.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"masa, satu, kali, bulan, banyak","#WanitaLuarBiasa x3, #PAU2021 x2, #BNTatap x2",,"Lahad Datu x2, Johor Bahru x2, Iceland x1"
SABAH & SARAWAK,SABAH,P.189,SEMPORNA,1,ARASTAM BIN PANDOROG,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
